year,statefips,countyfips,ds_pm_pred
2012,37,37093,9.082667516697025
2011,48,48165,7.792707662100457
2012,35,35005,7.36207406079235
2013,42,42113,7.878775205479452
2014,39,39087,10.098815239726027
2013,26,26099,9.512970569507864
2011,46,46137,6.230141715068493
2014,27,27085,6.648562250489237
2011,17,17113,10.630384683127297
2013,29,29221,9.198563934246575
2012,47,47121,9.975281967213115
2013,47,47151,8.732337326027397
2013,37,37165,8.740099804305284
2012,13,13005,8.885988797814208
2011,29,29165,10.64450761109589
2014,13,13205,10.765681479452055
2013,13,13207,9.838665698630137
2011,51,51149,9.219623955381605
2013,29,29081,8.728844748858448
2011,31,31039,8.74138361826484
2014,21,21081,10.629258356164384
2012,48,48081,6.84983306010929
2011,48,48171,7.974030730958904
2013,19,19111,9.856521322540473
2014,19,19059,7.822489808219178
2013,19,19051,9.06803105479452
2011,21,21143,9.99241275890411
2014,19,19121,8.664277260273973
2014,39,39109,11.709568427919113
2012,51,51185,8.407471413313462
2014,51,51191,8.836560063224447
2013,17,17091,10.398236438356164
2012,42,42097,10.098489628870674
2013,19,19125,9.04994555479452
2013,31,31141,8.352116829745597
2011,48,48147,9.498212445053272
2012,26,26115,10.319593389379291
2014,19,19165,8.485700479452055
2013,1,1049,9.874721545988258
2014,19,19169,8.980821191780822
2014,28,28103,9.948999452054794
2014,28,28107,9.733792146118722
2014,9,9013,7.365407491733585
2011,51,51013,10.462048321523102
2012,21,21135,9.565939480874317
2011,29,29009,10.065398135420744
2014,29,29149,9.465869497716895
2011,31,31023,8.646306703196347
2012,18,18173,11.011929334326875
2012,55,55049,9.384926548269581
2013,26,26005,9.296533595890411
2014,1,1083,11.065940753424658
2014,12,12043,6.711934383561644
2014,51,51009,8.837851537290715
2011,29,29113,10.415474513894325
2014,27,27141,6.84958202739726
2011,51,51147,8.606847727123288
2014,29,29001,9.261063162426614
2011,13,13067,11.85805399347032
2013,1,1127,10.279781613394216
2012,29,29049,9.455572336065574
2013,48,48497,9.29260303860523
2011,26,26117,8.970427786512118
2011,17,17161,11.24615116020548
2011,8,8015,4.683499286027397
2011,51,51139,8.773008250410959
2011,8,8045,5.396644900124533
2014,46,46067,6.996937442922374
2014,37,37177,7.89485095890411
2013,41,41033,8.666968775684932
2012,20,20209,10.251712665886026
2014,48,48207,7.722714109589041
2014,39,39017,11.984695989726027
2012,32,32003,7.628691155283267
2013,51,51153,8.677793817461627
2014,40,40085,9.072946301369863
2013,8,8089,5.321251859099804
2011,31,31013,6.089244361643836
2011,13,13197,11.003461632876712
2013,35,35029,5.867167374429224
2014,48,48479,7.995477013249495
2013,48,48263,6.700122191780822
2014,38,38055,4.710054424657534
2014,13,13045,10.594652489927478
2013,30,30063,5.722196542465753
2014,53,53075,8.84188
2012,19,19105,9.86003087431694
2012,48,48273,7.95659781420765
2013,48,48503,7.743930342465753
2013,27,27129,8.422703242009132
2014,40,40067,8.608767579908676
2014,36,36037,8.584672511415525
2012,45,45085,9.332184746970777
2014,21,21201,10.106714246575342
2013,42,42011,10.658919220700152
2012,51,51141,8.370783640710382
2014,36,36041,6.14793897260274
2012,1,1059,9.427103825136612
2014,21,21083,10.633978082191781
2012,46,46013,8.035819262295082
2012,17,17079,10.255325500910747
2012,48,48405,8.720325136612022
2014,45,45055,9.853247488584475
2012,32,32017,4.655115846994536
2014,23,23007,6.219027144596651
2013,5,5135,9.245573301369863
2013,22,22107,8.505225360730594
2012,1,1091,9.401110245901639
2014,48,48331,9.545826614481409
2011,29,29227,9.035137898630137
2012,13,13101,7.853967486338798
2012,51,51139,8.57615212568306
2011,21,21051,9.546732888584475
2011,20,20035,9.252194089165629
2014,31,31009,5.81192301369863
2013,20,20181,6.275672739726027
2012,38,38103,7.316600273224044
2014,1,1011,10.928692785388128
2012,27,27075,6.676106775956284
2011,27,27141,9.40312581120797
2011,48,48279,7.562372456986301
2012,27,27095,8.682229274004684
2011,51,51595,8.910872669863014
2012,13,13023,9.961866575591985
2014,36,36071,8.575587988208774
2014,27,27049,7.771410849315068
2012,48,48105,6.648466147540984
2014,17,17011,11.028392876712329
2013,6,6035,6.279846383561644
2011,18,18005,11.231921224292237
2013,30,30101,5.108530392694064
2012,42,42075,11.776928653269875
2013,53,53039,5.590720356164384
2014,16,16013,5.504552191780822
2012,26,26141,7.156864467213115
2013,45,45027,8.522332671232877
2013,12,12005,7.954311557820962
2014,41,41001,6.106321726027397
2011,17,17107,10.55454732739726
2014,6,6057,6.815175595890411
2013,40,40001,9.260292931506849
2014,1,1065,10.34492401826484
2014,31,31053,8.762783165905632
2014,42,42109,10.573066232876712
2011,48,48257,9.778692182343988
2013,47,47183,9.650490809464508
2012,46,46083,9.119266815697963
2013,51,51083,8.157107123287671
2011,31,31101,6.886599689497717
2012,31,31143,8.815411475409836
2014,5,5123,9.857738538812785
2011,18,18013,10.907321018493151
2014,29,29069,10.74921701369863
2013,38,38063,6.394023424657534
2011,38,38103,6.83339334520548
2011,37,37173,8.989334305753425
2012,37,37181,8.667249680327869
2014,35,35049,5.601532257534247
2013,39,39019,10.367465166340509
2012,48,48189,7.431169945355191
2014,48,48189,7.375213156773212
2012,28,28085,8.724098679417122
2012,27,27093,9.329833014571949
2014,27,27013,7.682512140410959
2013,12,12097,6.301553879051119
2014,26,26081,10.802942965111301
2013,48,48155,7.069473698630137
2011,27,27043,9.078011255251142
2011,55,55119,8.018704164383562
2011,29,29169,9.463183473363775
2012,48,48093,7.516971106557377
2011,56,56043,6.252527052968036
2014,24,24047,8.557172928082192
2012,20,20161,8.881517427790788
2011,38,38037,6.330554884931507
2011,8,8039,5.088578095890411
2013,53,53051,5.755805397260274
2014,46,46071,4.678683123287671
2014,48,48235,7.302407123287671
2011,38,38063,7.110714131506849
2014,19,19045,10.309543767123288
2014,18,18083,11.758245863013699
2012,48,48209,9.027398557377049
2013,48,48057,8.217917863013699
2011,40,40043,7.935804136073059
2011,12,12059,9.423978452054794
2011,16,16039,6.162915229041096
2012,26,26139,9.770381239303021
2012,21,21201,9.710572131147541
2011,41,41047,8.569914278601795
2013,26,26061,5.918645953424658
2014,5,5121,9.919826712328767
2012,50,50023,7.029449755536382
2011,24,24015,9.856949937707282
2011,42,42025,9.067387389726027
2012,1,1133,9.888580757220921
2013,42,42027,8.784166778612461
2014,39,39167,10.528855119863014
2013,40,40143,9.759689409001957
2011,48,48369,7.256945275342466
2012,48,48289,8.76727941712204
2012,33,33001,7.352737577413479
2012,29,29099,10.618318110850898
2012,31,31005,6.358835245901639
2012,9,9011,7.37243068936528
2014,38,38021,5.491763926940639
2014,26,26125,10.650737356731782
2011,37,37121,8.762308345890411
2013,37,37171,8.19250299128269
2011,48,48243,6.664425676712329
2013,5,5095,9.646887397260274
2014,48,48191,7.04579397260274
2013,27,27135,6.715203589041096
2012,18,18109,10.816488377469525
2012,51,51183,8.292838901639344
2013,54,54071,7.509058082191781
2012,28,28083,9.552675
2011,20,20105,8.218221479452055
2013,48,48105,6.804853424657534
2011,34,34039,10.625559647513952
2012,26,26111,9.023215063272936
2013,39,39165,11.330569572436696
2011,19,19183,10.466078301369863
2013,49,49005,10.612391858798736
2014,48,48063,9.744827123287671
2013,20,20185,7.590905068493151
2013,42,42023,7.957144109589041
2013,50,50003,6.872687438356164
2012,36,36115,7.646116104146577
2012,48,48159,9.441916848816029
2011,29,29005,9.255544057534247
2012,37,37101,9.163686885245902
2012,13,13051,8.597090090818133
2013,51,51680,8.1798847296323
2013,13,13289,9.652184643835616
2014,21,21125,9.632743983140148
2014,38,38017,6.559632164383562
2013,19,19065,9.243011859099804
2011,5,5009,9.88746667592955
2014,37,37111,8.814395315068493
2013,19,19061,9.747958482613277
2014,54,54043,9.733886410958904
2011,16,16059,6.023738559817352
2011,27,27053,10.971155481907729
2014,5,5125,10.069337364644488
2013,13,13087,9.416225166340509
2014,19,19009,8.541021461187215
2014,48,48309,9.98846951383293
2014,48,48415,7.338058493150685
2014,48,48241,8.955555582191781
2012,19,19167,9.365795199063232
2014,51,51029,8.525409383561644
2013,39,39161,10.873602465753425
2011,47,47157,10.327807797458625
2013,39,39041,10.862265009784736
2014,29,29510,11.503429775135694
2014,48,48311,8.455764931506849
2011,40,40093,8.416200640182648
2012,19,19011,9.765915456674473
2012,23,23009,6.423300866280939
2011,29,29117,9.4081
2014,4,4023,6.851448832876712
2013,31,31181,7.523798493150685
2011,21,21003,10.060051936986301
2014,17,17045,11.048864438356164
2012,8,8071,4.870503597449909
2011,18,18179,10.828895948336595
2013,47,47187,9.583970462791559
2014,19,19083,8.928469680365297
2013,42,42123,8.314306153846154
2013,39,39073,10.045039334637965
2013,1,1091,9.274340091324201
2014,31,31133,8.739196164383562
2011,48,48249,8.404237844227006
2013,36,36021,7.475609779517286
2013,44,44009,7.28185224853229
2012,24,24011,8.743020585913783
2012,55,55139,9.256001279488205
2014,17,17193,11.39021002739726
2013,20,20167,7.341689726027397
2014,8,8023,4.148989589041096
2012,42,42011,11.375162686703096
2011,27,27023,8.458331056164384
2014,32,32011,4.65436301369863
2012,55,55077,9.133645464480874
2011,42,42047,8.544429214611872
2014,54,54059,9.411218238747554
2011,12,12117,7.48451602564511
2014,56,56045,4.000508232876712
2013,17,17105,10.018496219178082
2013,51,51167,8.245903718199609
2013,29,29071,9.737221951651894
2014,41,41017,7.001621068493151
2011,47,47151,9.565307581917808
2011,26,26013,6.893429850684932
2012,22,22091,8.60601393442623
2014,40,40135,9.841534550989346
2011,37,37161,9.893781088092729
2012,42,42041,11.370781370581019
2014,9,9003,8.021689950954012
2011,27,27003,10.220709939329922
2011,27,27061,7.228855561643836
2013,31,31003,7.438950684931507
2012,51,51095,8.18489392945852
2014,5,5041,9.702456931506849
2011,13,13137,9.815957565068493
2011,17,17029,10.592892805479452
2011,41,41045,7.006831439726027
2012,31,31085,7.020617213114754
2011,1,1073,12.128664264492814
2012,56,56011,6.300374863387978
2012,48,48499,9.3342756284153
2011,21,21061,10.228649084246575
2014,47,47043,9.834550383561644
2012,31,31047,7.583171038251366
2014,20,20121,9.283718773972603
2014,39,39111,10.531540684931507
2014,51,51083,9.446548432267884
2011,1,1043,10.956278336834094
2011,18,18055,10.97984301674277
2011,46,46033,6.041119821917808
2011,1,1035,9.402072169315068
2013,13,13085,8.958922374429224
2012,8,8003,4.778040915300546
2012,26,26107,8.542858176850472
2014,28,28151,9.752128997837058
2011,35,35011,6.226835679452055
2012,28,28071,9.201646530054645
2011,30,30055,6.085387221917808
2013,28,28157,7.96525895890411
2014,29,29129,8.986930136986301
2014,28,28017,9.899255
2012,30,30053,5.064555316939891
2011,34,34009,8.45119218869863
2014,48,48165,7.280984474885845
2013,23,23017,6.549348188557615
2012,39,39035,11.556516481597197
2013,21,21099,9.809923232876712
2012,35,35019,5.564728142076503
2014,31,31159,8.418544794520548
2011,5,5111,9.989473266144814
2013,30,30037,4.46480602739726
2012,55,55063,9.249729530054645
2013,55,55133,9.614884211532335
2012,39,39037,11.311137545537341
2011,55,55083,8.49253201260274
2011,6,6055,7.066941990410959
2013,19,19171,9.393798127853881
2014,36,36053,7.571557842465753
2011,54,54033,10.21851013486924
2014,20,20197,8.731411136986301
2011,13,13143,10.951125661369863
2011,56,56029,5.660455300821918
2011,17,17089,10.913819901436686
2014,37,37113,8.194945391171994
2013,53,53041,6.33557154520548
2014,1,1013,10.176402191780822
2011,21,21133,9.198056732289628
2013,28,28063,8.200167506849315
2012,5,5141,9.425781912568306
2012,5,5069,10.30484628870674
2014,20,20181,6.399692328767123
2011,13,13289,11.869719701369863
2011,55,55011,9.037006749589041
2013,1,1047,9.66390200913242
2012,46,46039,8.472861202185792
2011,13,13285,11.0818012962818
2014,5,5033,9.835275666251557
2014,53,53029,6.703183392041748
2013,22,22119,9.693473499377335
2013,19,19179,9.332605509339975
2013,6,6027,5.44168503196347
2011,44,44009,7.982781887671233
2012,21,21217,9.551741584699454
2013,56,56019,4.463784712328767
2013,39,39069,10.272954872798434
2013,8,8049,4.142556073059361
2014,45,45063,10.212500277674935
2011,48,48297,8.356374918493151
2011,28,28157,8.602294883561644
2012,19,19085,9.568099234972678
2013,6,6093,6.528822197651663
2011,31,31147,9.156871919634703
2013,16,16017,6.135544596651446
2014,12,12119,7.797666085075703
2011,53,53077,6.694973101248097
2012,40,40009,7.373753620218579
2013,13,13149,9.378148493150685
2014,51,51730,9.05769895392279
2012,20,20073,8.291506739526412
2014,56,56021,4.304763638617091
2011,5,5041,9.996541166575342
2012,13,13063,10.444577639344262
2011,48,48015,9.185801446118722
2014,5,5141,9.397875780821918
2012,48,48349,9.022960792349727
2012,54,54071,7.858980610200364
2011,27,27155,7.907853735616438
2014,13,13073,10.784495424657534
2011,30,30101,6.158375621917808
2013,13,13137,8.603029863013699
2014,6,6007,8.281286124093473
2011,1,1123,10.587564204657534
2014,12,12019,8.06840902283105
2011,24,24043,10.29685758895548
2012,13,13197,9.973464617486339
2014,39,39041,11.435860939334638
2013,17,17101,10.55427101369863
2012,47,47005,8.990327049180328
2012,13,13289,10.277476229508197
2013,24,24029,8.857594684931507
2012,13,13237,10.272462295081967
2011,55,55111,9.570987532982086
2013,6,6089,6.856381380136986
2012,38,38001,6.261398879781421
2011,50,50027,7.815158002739726
2014,48,48179,6.892703953033268
2012,21,21239,10.11777612704918
2013,48,48507,7.304575205479452
2011,36,36113,8.035776584282624
2011,47,47181,9.183819863013699
2012,18,18165,10.422910109289618
2013,19,19057,9.959378430884184
2012,18,18167,10.579896174863388
2014,6,6079,7.290646078056345
2011,17,17121,10.218709656164384
2012,31,31115,6.914535519125683
2011,35,35028,5.727527969178082
2013,46,46109,7.188795890410959
2013,39,39109,11.145511702544031
2014,48,48231,9.956374376351838
2014,17,17023,11.174772534246575
2013,17,17089,10.556858600066823
2013,21,21053,9.027387579908676
2012,48,48451,7.01580243715847
2011,42,42077,10.855656120151406
2014,25,25025,7.418619286865431
2012,20,20125,9.275156473308113
2013,50,50013,7.645200684931507
2013,48,48271,7.017661095890411
2014,18,18041,10.970126223091976
2014,31,31095,8.335902100456621
2012,30,30047,5.839957991803279
2011,35,35041,7.148273341369863
2014,22,22121,9.485405917808219
2014,31,31145,6.557131141552511
2013,51,51133,7.575262671232877
2011,19,19085,9.119885409315068
2014,46,46017,5.784229315068493
2014,6,6043,7.620532876712329
2014,19,19117,8.822081780821918
2011,6,6107,12.934823480259923
2012,13,13153,10.446270693751485
2014,51,51065,8.485719246575342
2013,13,13101,7.861361917808219
2011,38,38021,7.1958997543379
2011,39,39137,10.749958200782779
2012,18,18163,11.016435078621613
2012,46,46047,6.099935109289618
2013,55,55049,9.17733698630137
2011,5,5013,10.192453298630137
2014,47,47121,9.951581735159817
2012,48,48307,6.876355100182149
2013,41,41005,9.44845869760274
2012,55,55131,9.652310567915691
2013,51,51530,7.821952602739726
2011,21,21137,9.851105952054794
2012,39,39131,10.462121539162113
2012,38,38011,6.027924617486339
2011,19,19053,8.972840862100457
2013,47,47051,9.174385692541857
2013,47,47061,8.861683767123288
2012,12,12097,6.805053765160602
2014,48,48183,9.863943824657534
2014,20,20171,7.029721369863014
2014,13,13179,9.712486164383562
2013,27,27173,7.999558342465753
2014,31,31017,5.60973397260274
2014,42,42077,10.572285032444124
2014,51,51033,8.580479021526419
2011,38,38097,7.768807981506849
2013,28,28115,9.343778812785388
2014,12,12113,9.35562615890411
2013,17,17129,10.046082191780822
2012,46,46053,7.035672540983607
2012,47,47061,8.977324863387978
2011,13,13157,11.044212621419676
2013,18,18111,10.417717191780822
2013,27,27077,6.461027657534247
2014,13,13215,11.41222076505557
2011,20,20189,7.305397973972603
2012,48,48045,6.766714754098361
2013,46,46017,6.492171315068493
2011,27,27165,8.899934193607306
2011,48,48045,7.296859589041096
2014,13,13137,9.257841267123288
2012,6,6071,10.881289326491626
2014,16,16047,6.918023287671233
2012,21,21005,9.873358633879781
2011,40,40137,8.878155832876712
2014,54,54097,8.632537899543379
2011,48,48229,7.67410595890411
2013,1,1113,10.228222781875659
2011,34,34005,10.415289618000481
2011,53,53003,6.681680103652968
2012,26,26037,9.710292076502732
2013,20,20043,9.081851506849315
2014,17,17183,11.101855079908676
2013,28,28037,8.14180602739726
2012,39,39103,11.483139700191995
2014,37,37125,9.863143866057839
2013,31,31053,8.849578721461187
2013,31,31143,8.19204
2013,29,29197,8.939065479452055
2014,13,13229,9.800494863013699
2013,55,55025,9.515307602099603
2014,20,20183,7.283634383561644
2013,8,8117,4.012965128767123
2011,31,31041,7.246473785616438
2013,24,24009,8.081892343987823
2011,12,12131,8.808882353175592
2011,8,8047,4.443804071232877
2012,48,48475,6.897146812386157
2013,36,36093,7.918358458107678
2012,55,55009,9.036002332523781
2013,46,46107,6.235282876712329
2012,23,23001,7.754277859094458
2011,30,30063,6.650028473424658
2014,48,48497,9.357533499377335
2014,19,19063,7.859199246575342
2012,1,1013,9.023887795992714
2011,31,31027,8.140927597260274
2012,45,45003,10.487054148037755
2013,26,26053,6.4523608962818
2011,13,13315,11.112943141780822
2012,20,20053,8.169372950819672
2012,44,44003,7.489806592405773
2013,12,12001,7.039394192759296
2012,26,26131,6.64577941712204
2012,39,39005,11.004159388971684
